date,sp500,aapl,amzn,avgo,ba,bac,blk,bsx,de,et,ge,goog,gs,jpm,meta,ms,msft,nvda,ph,rok,tsla
2/28/2018,2713.83,44.53,75.62,24.65,362.21,32.1,549.43,27.26,160.87,15.5,84.67,55.24,262.93,115.5,178.32,56.02,93.77,6.05,178.47,180.8,22.87
3/1/2018,2677.67,43.75,74.67,24.33,349.69,31.48,535.58,26.5,156.81,15.62,84.13,53.48,256.78,113.43,175.94,54.49,92.85,5.81,177.3,176.17,22.06
3/2/2018,2691.25,44.05,75.01,25.09,344.67,31.63,537.58,26.77,153.31,15.64,84.73,53.95,258.12,113.32,176.62,54.74,93.05,5.91,175.55,178.62,22.34
3/5/2018,2720.94,44.2,76.18,24.7,352.75,32.13,545.26,27.41,157.54,15.74,86.53,54.55,263.12,115.06,180.4,55.49,93.64,5.89,177.12,181.11,22.22
3/6/2018,2728.12,44.17,76.88,25.1,348.92,32.11,548.66,27.41,158.51,15.56,87.85,54.75,266.93,115.16,179.78,56.56,93.32,6.05,177.84,181.5,21.88
3/7/2018,2726.8,43.76,77.25,24.7,347.04,32.18,547.43,27.59,157.9,15.36,87.07,55.48,265.35,114.73,183.71,56.88,93.86,6.05,176.39,182.1,22.15
3/8/2018,2738.97,44.23,77.59,24.7,348.73,32.2,553.39,27.85,161.06,15.44,87.13,56.3,266.34,114.74,182.34,56.96,94.43,6.03,181.16,183.85,21.94
3/9/2018,2786.57,44.99,78.94,25.38,354.52,32.72,577.18,28.54,167.93,15.54,89.65,58,270.77,118.04,185.23,58.67,96.54,6.13,186.58,189.13,21.81
3/12/2018,2783.02,45.43,79.92,26.28,344.19,32.84,571.79,28.54,164.03,15.52,90.61,58.23,273.38,117.66,184.76,58.91,96.77,6.24,182.36,187.9,23.03
3/13/2018,2765.31,44.99,79.41,26.12,338.67,32.36,564.06,28.43,161.32,15.34,86.59,56.91,268.53,116.25,181.88,58.03,94.41,6.19,181.86,185.42,22.79
3/14/2018,2749.48,44.61,79.55,26.06,330.26,32.14,558.96,28.01,160.21,15.16,85.63,57.47,264.43,114.95,184.19,56.99,93.85,6.22,179.46,183.41,21.78
3/15/2018,2747.33,44.66,79.12,26.78,329.98,32.1,557.93,27.84,159.6,14.54,86.17,57.48,266.61,115.24,183.86,57.22,94.18,6.23,180.08,181.76,21.71
3/16/2018,2752.01,44.51,78.58,25.49,330.47,32.17,563.66,27.93,163.88,14.86,85.87,56.79,267.6,115.44,185.09,57.51,94.6,6.26,182.71,183.98,21.42
3/19/2018,2712.92,43.83,77.25,24.5,331.76,31.98,553.83,27.62,159.53,14.47,84.43,54.99,262.53,114.53,172.56,56.95,92.89,6.03,181.9,182.01,20.9
3/20/2018,2716.94,43.81,79.33,24.24,337.63,31.98,557.52,27.67,159.99,14.55,81.85,54.89,263.19,114.64,168.15,57.47,93.13,6.24,180.39,182.26,20.7
3/21/2018,2711.93,42.82,79.09,24.6,337.1,31.87,564.16,27.66,158.05,14.66,83.29,54.54,261.85,114.74,169.39,57.11,92.48,6.21,181.75,181.38,21.1
3/22/2018,2643.69,42.21,77.25,24.36,319.61,30.55,539.42,26.94,151.58,14.42,80.11,52.45,252.6,109.95,164.89,54.64,89.79,6.05,175.87,175.96,20.61
3/23/2018,2588.26,41.23,74.78,24.25,321,29.17,521.13,26.3,148,14.24,78.43,51.08,245.26,107.01,159.39,52.07,87.18,5.82,169.24,171.01,20.1
3/26/2018,2658.55,43.19,77.79,24.77,328.97,30.44,540.72,27.25,153.34,14.42,77.35,52.66,254.88,110.31,160.06,54.3,93.78,6.11,174.62,177.05,20.28
3/27/2018,2612.62,42.09,74.85,24.44,321.12,29.52,532.11,27.03,152.16,14.2,80.65,50.26,247.26,108.17,152.22,53.15,89.47,5.64,170.36,173.21,18.61
3/28/2018,2605,41.62,71.57,23.67,320.02,29.39,528.03,26.68,151.48,14.25,82.09,50.23,249.37,108,153.03,52.91,89.39,5.53,168.15,174.7,17.19
3/29/2018,2640.87,41.95,72.37,23.57,327.88,29.99,541.72,27.32,155.32,14.21,80.89,51.59,251.86,109.97,159.79,53.96,91.27,5.79,171.03,174.2,17.74
4/2/2018,2581.88,41.67,68.6,22.77,322.44,29.31,519,26.84,151.82,14.17,78.73,50.32,247.35,107.85,155.39,52.72,88.52,5.53,166.58,168.97,16.83
4/3/2018,2614.45,42.1,69.6,23.68,330.82,29.59,528.73,27.46,153.04,14.31,78.79,50.67,250.58,109.33,156.11,53.17,89.71,5.63,168.76,172.77,17.84
4/4/2018,2644.69,42.9,70.53,23.7,327.44,29.88,536.31,27.74,148.57,14.27,79.69,51.26,252.62,110.99,155.1,53.67,92.33,5.66,170.95,173.34,19.13
4/5/2018,2662.84,43.2,72.59,23.63,336.4,30.32,538.4,28.09,151.34,14.37,80.59,51.39,255.81,111.88,159.34,54.86,92.38,5.53,172.18,174.93,20.38
4/6/2018,2604.47,42.09,70.26,22.89,326.12,29.63,519.92,27.35,145.39,14.19,78.37,50.35,249.97,109.09,157.2,53.04,90.23,5.36,167.44,168.96,19.95
4/9/2018,2613.16,42.51,70.3,23.47,322.48,29.87,521.14,27.51,142.96,14.27,76.99,50.77,252.19,110.4,157.93,53.35,90.77,5.39,167.23,169.29,19.31
4/10/2018,2656.87,43.31,71.81,23.98,334.83,30.48,533.96,27.9,148.01,14.87,78.31,51.58,256.57,112.51,165.04,54.14,92.88,5.7,172.41,172.04,20.31
4/11/2018,2642.19,43.11,71.35,24.03,327.36,29.9,525.31,27.93,144.41,14.9,77.83,51,252.94,110.62,166.32,52.74,91.86,5.66,170.36,171.86,20.06
4/12/2018,2663.99,43.53,72.42,23.94,337.48,30.65,533.01,28.23,150.26,14.82,79.09,51.63,259.59,113.37,163.87,53.85,93.58,5.87,172.56,173.97,19.61
4/13/2018,2656.3,43.68,71.54,24.69,329.28,29.8,524.77,28.31,149.98,14.75,80.95,51.46,255.92,110.3,164.52,52.98,93.08,5.79,172.48,172.88,20.02
4/16/2018,2677.84,43.95,72.08,24.94,331.77,29.93,524.85,28.83,148.98,15.26,79.99,51.9,257.88,110.21,164.83,53.4,94.17,5.79,174.52,173.58,19.41
4/17/2018,2706.39,44.56,75.19,25.17,336.72,30.04,526.84,28.86,149.15,15.7,82.75,53.71,253.63,110.21,168.66,53.24,96.07,5.94,175.85,174.54,19.18
4/18/2018,2708.64,44.46,76.39,24.96,341,29.53,523.22,28.94,149.77,15.8,81.97,53.6,254,109.32,166.36,53.26,96.44,5.91,178.46,177.12,19.56
4/19/2018,2693.13,43.2,77.85,24.29,340.64,30.18,525.06,28.89,148.1,16.11,83.95,54.38,254.17,111.72,168.1,54.7,96.11,5.73,176.18,174.5,20.01
4/20/2018,2670.14,41.43,76.37,23.71,338.67,30.26,524.42,28.84,146.96,15.87,87.25,53.65,251.96,111.47,166.28,54.46,95,5.72,176.39,172.83,19.35
4/23/2018,2670.29,41.31,75.89,23.34,338.84,30.32,519.85,28.82,146.04,15.96,87.13,53.37,246.67,110.93,165.84,53.64,95.35,5.6,171.96,169.21,18.89
4/24/2018,2634.56,40.73,73,22.84,329.06,30.19,513.7,28.5,138.11,15.51,88.09,51,242.49,110.41,159.69,53.07,93.12,5.53,163.35,162.01,18.9
4/25/2018,2639.4,40.91,73.01,22.9,342.86,30.14,512.22,29.42,138,15.63,84.31,51.06,239.23,109.99,159.69,52.04,92.31,5.42,168.27,167.3,18.71
4/26/2018,2666.94,41.05,75.9,23.04,342.79,30.07,522.72,29.45,136.33,15.85,86.29,52,240.09,110.1,174.16,52.2,94.26,5.63,162.55,165.29,19.03
4/27/2018,2669.91,40.58,78.63,23.28,340.88,30.15,524.65,29.23,137.56,15.69,86.29,51.5,239.8,109.4,173.59,51.86,95.82,5.66,164.38,166.29,19.6
4/30/2018,2648.05,41.31,78.31,22.94,333.56,29.92,521.5,28.72,135.33,15.8,84.43,50.87,238.33,108.78,172,51.62,93.52,5.62,164.62,164.53,19.59
5/1/2018,2654.8,42.27,79.11,23.04,329.54,29.95,517.97,29.48,135.37,15.86,84.31,51.87,236.67,108.78,173.86,51.81,95,5.68,167.97,167.24,19.99
5/2/2018,2635.67,44.14,78.48,22.87,324.19,29.58,514.79,29.27,134.75,16,85.09,51.22,234.05,107.92,176.07,51.7,93.51,5.66,167.82,167.39,20.08
5/3/2018,2629.73,44.22,78.6,22.52,330.69,29.2,511.67,29.43,136.87,16.29,83.59,51.19,233.41,107.24,174.02,51.08,94.07,5.82,168.37,169.95,18.96
5/4/2018,2663.42,45.96,79.05,23.05,334.43,29.3,520.4,29.55,137.3,16.29,84.61,52.41,234.94,108.43,176.61,51.4,95.16,5.98,170.95,173.49,19.61
5/7/2018,2672.63,46.29,80.01,23.6,340.43,29.64,523.6,29.94,140.22,16.52,84.43,52.74,237.2,109.37,177.97,52.39,96.22,6.22,170.51,174.05,20.18
5/8/2018,2671.92,46.51,79.62,23.89,338.37,29.93,519.93,29.83,142.07,16.69,85.63,52.7,237,110.99,178.92,53.38,95.81,6.26,171.11,175.09,20.13
5/9/2018,2697.79,46.84,80.4,23.8,344.5,30.72,531.35,29.83,145.16,16.81,87.73,54.14,241.73,113.41,182.66,54.14,96.94,6.39,174.54,177.2,20.46
5/10/2018,2723.07,47.51,80.45,24.35,344.07,30.89,536.26,30.28,146.61,16.4,88.15,54.88,243.44,114.29,185.53,55.04,97.91,6.5,174.25,178.02,20.33
5/11/2018,2727.72,47.15,80.15,24.34,342.46,30.92,540.43,29.97,147.32,16.47,87.61,54.91,242.92,113.86,186.99,55.2,97.7,6.36,175.12,177.91,20.07
5/14/2018,2730.13,47.04,80.08,24.48,344.59,31.12,539.76,29.86,146.75,16.62,88.27,55.01,243.91,113.9,186.64,55.22,98.03,6.38,176.43,178.86,19.46
5/15/2018,2711.45,46.61,78.81,24.16,342.12,31.22,533.21,29.62,145.53,16.52,88.27,53.96,241.56,113.03,184.32,54.85,97.32,6.14,176.66,178.18,18.95
5/16/2018,2722.46,47.05,79.36,24.05,340.97,31.06,533.9,29.97,147.35,16.69,90.19,54.09,240.96,113.34,183.2,54.97,97.15,6.15,176.87,180.04,19.1
5/17/2018,2720.13,46.75,79.09,23.95,344.14,30.81,535.58,30.32,146.81,16.92,90.19,53.93,239.1,112.96,183.76,54.87,96.18,6.19,178.32,179.75,18.97
5/18/2018,2712.97,46.58,78.72,23.6,351.23,30.26,538.49,30.45,155.25,16.92,89.83,53.32,237,111.13,182.68,53.92,96.36,6.15,179.09,182.34,18.45
5/21/2018,2733.01,46.91,79.27,23.91,363.92,30.55,543.48,30.65,158.33,17.09,91.57,53.98,237.7,112.15,184.49,54.36,97.6,6.11,182.43,183.67,18.97
5/22/2018,2724.44,46.79,79.07,23.85,355.02,30.89,546.88,30.27,155.09,17.18,91.75,53.49,238,113.01,183.8,54.88,97.5,6.07,178.22,181.12,18.33
5/23/2018,2733.29,47.09,80.09,24.06,359.21,30.44,542.66,30.46,156.58,17.18,85.09,53.98,237.81,112.49,186.9,54.35,98.66,6.19,177.84,180.8,18.6
5/24/2018,2727.76,47.04,80.15,24.35,359,30.21,540.83,30.4,158.18,16.78,87.61,53.96,236.1,111.23,185.93,54,98.31,6.19,177.48,178.9,18.52
5/25/2018,2721.33,47.15,80.51,25,360.09,30.16,539.61,30.31,159,16.75,87.79,53.78,235.01,110.66,184.92,53.01,98.36,6.23,177.13,178,18.59
5/29/2018,2689.86,46.98,80.64,24.97,352.48,28.96,524.26,30.2,155.01,16.8,85.09,53.02,227.03,105.93,185.74,49.96,98.01,6.21,172.73,176.42,18.92
5/30/2018,2724.01,46.88,81.24,24.94,358.19,29.49,534.29,30.51,155.08,17.39,85.03,53.39,229.16,108.35,187.67,50.97,98.95,6.32,175.2,177.98,19.45
5/31/2018,2705.27,46.72,81.48,25.21,352.16,29.04,534.23,30.39,149.51,17.28,84.49,54.25,225.88,107.01,191.78,50.14,98.84,6.3,170.9,175.41,18.98
6/1/2018,2734.62,47.56,82.08,25.63,356.72,29.4,539.06,30.59,153.39,17.49,84.61,55.98,228.35,108.4,193.99,51.21,100.79,6.44,172.71,178.6,19.45
6/4/2018,2746.87,47.96,83.26,25.84,360.73,29.4,540.67,30.6,151.54,17.68,82.27,56.96,229.89,108.45,193.28,51.55,101.67,6.62,172.23,178.08,19.78
6/5/2018,2748.8,48.33,84.82,25.93,360.1,29.12,534.38,30.72,154.45,17.61,82.81,56.98,228.34,107.84,192.94,50.78,102.19,6.63,173.07,178.35,19.41
6/6/2018,2772.35,48.49,84.79,26.35,371.56,30.04,551.86,30.8,158.55,17.47,81.85,56.84,232.23,110.36,191.34,51.91,102.49,6.63,174.18,178,21.3
6/7/2018,2770.37,48.37,84.47,26.47,368.53,30.09,549.14,31.03,158.65,17.68,82.69,56.19,233.45,110.8,188.18,52.14,100.88,6.57,175.48,178.65,21.07
6/8/2018,2779.03,47.92,84.2,25.8,369.5,30.01,549.41,31.95,157.12,17.62,83.59,56.04,233.39,111.11,189.1,51.91,101.63,6.56,174.71,178.01,21.18
6/11/2018,2782,47.81,84.46,26.08,370.94,30.06,549.06,34.32,156.68,17.89,83.89,56.5,234.09,110.83,191.54,51.78,101.05,6.52,174.5,178.45,22.14
6/12/2018,2786.85,48.07,84.94,26.14,370.62,29.9,547.11,33.84,157.59,17.76,83.89,56.97,232.63,110.19,192.4,51.32,101.31,6.56,174.17,180.21,22.85
6/13/2018,2775.63,47.67,85.24,26.36,363.85,29.84,532.17,31.73,153.34,17.45,83.35,56.74,233.83,109.97,192.41,51.6,100.85,6.56,172.14,178.83,22.99
6/14/2018,2782.49,47.7,86.19,26.85,362.42,29.5,523.36,32.51,150.18,17.47,81.85,57.61,233.65,108.03,196.81,51.31,101.42,6.67,171.91,178.94,23.85
6/15/2018,2779.66,47.21,85.8,27.02,357.88,29.28,524.52,32.96,148.75,17.2,79.81,57.61,231.92,107.9,195.85,51.16,100.13,6.63,170.92,177.66,23.88
6/18/2018,2773.75,47.19,86.19,26.45,354.74,29.4,527.54,32.29,147.79,17.13,79.21,58.67,231.39,108.18,198.31,50.77,100.86,6.63,169.55,175.47,24.72
6/19/2018,2762.59,46.42,86.74,26.09,341.12,29.26,526.61,31.92,142.28,17.14,77.71,58.4,228.32,107.55,197.49,49.92,100.86,6.5,163.61,170.26,23.5
6/20/2018,2767.32,46.62,87.5,26.12,342.69,29.24,526.58,32.23,144.35,17.3,77.29,58.49,227.82,107.54,202,49.89,101.87,6.56,164.47,170.82,24.15
6/21/2018,2749.76,46.37,86.51,25.96,337.66,29.29,524.98,32.15,142.01,17.04,76.57,57.88,226.98,107.51,201.5,49.79,101.14,6.43,158.5,168.14,23.17
6/22/2018,2754.88,46.23,85.78,25.97,338.91,28.99,522.74,32.62,143.17,17.42,78.31,57.77,226.02,105.75,201.74,48.89,100.41,6.27,157.38,167.98,22.24
6/25/2018,2717.07,45.54,83.16,25.24,331.2,28.48,515.14,32.12,139.65,17.18,76.51,56.24,221.54,104.79,196.35,47.93,98.39,5.98,155.76,165.52,22.2
6/26/2018,2723.06,46.11,84.55,25.15,331.3,28.54,510.85,32,139.65,17.3,82.45,55.92,221.58,104.86,199,47.79,99.08,6.05,155.83,164.74,22.8
6/27/2018,2699.63,46.04,83.03,24.71,329.82,28.24,503.53,31.85,139.38,17.19,83.77,55.2,220.18,103.24,195.84,47.19,97.54,5.89,153.96,165.22,22.97
6/28/2018,2716.31,46.38,85.07,24.49,334.65,28.67,501.77,32.5,139.42,17.31,82.99,55.71,223.42,104.93,196.23,48.29,98.63,6.02,154.83,164.64,23.33
6/29/2018,2718.37,46.28,84.99,24.26,335.51,28.19,499.04,32.7,139.8,17.25,81.67,55.78,220.57,104.2,194.32,47.4,98.61,5.92,155.85,166.23,22.86
7/2/2018,2726.71,46.8,85.69,24.2,336.08,28.28,499.52,32.83,141.16,17.23,80.23,56.37,223.26,105.08,197.36,47.72,100.01,6.06,156.09,167.69,22.34
7/3/2018,2713.22,45.98,84.7,23.93,332.93,27.78,491.29,33.21,140.24,17.38,80.23,55.14,220.38,103.61,192.73,47.02,99.05,5.92,156.81,167.12,20.72
7/5/2018,2736.61,46.35,84.99,24.54,333.18,27.92,491.98,33.22,139.7,17.6,80.59,56.21,220.74,103.72,198.45,46.7,99.76,6.07,157.08,169.62,20.61
7/6/2018,2759.82,46.99,85.53,24.77,334.64,28.03,491.69,33.61,139.98,17.73,83.11,57.01,221.79,104.06,203.23,47.09,101.16,6.18,156.82,169.24,20.59
7/9/2018,2784.17,47.65,86.95,24.74,341.92,29.05,504.1,33.79,144.42,17.62,83.71,57.7,227.99,107.28,204.74,48.41,101.85,6.23,159.79,170.9,21.23
7/10/2018,2793.84,47.59,87.15,25.06,347.16,28.83,504.93,33.56,144.55,17.64,85.03,57.64,226.85,106.62,203.54,48.1,102.12,6.33,160.03,171.4,21.5
7/11/2018,2774.02,46.97,87.75,24.34,340.6,28.68,502.9,33.34,141.42,17.52,83.95,57.7,225.66,106.39,202.54,47.75,101.98,6.19,157.96,167.25,21.26
7/12/2018,2798.29,47.76,89.83,21,346.03,28.77,506.67,33.34,140.8,17.4,83.95,59.17,227.22,106.85,206.92,48.02,104.19,6.28,158.6,168.83,21.11
7/13/2018,2801.31,47.83,90.65,20.25,350.79,28.55,507.09,33.35,137.58,17.24,83.35,59.44,226.41,106.36,207.32,48.08,105.43,6.23,161.51,171.07,21.26
7/16/2018,2798.43,47.73,91.12,20.32,356.1,29.78,503.96,33.15,136.27,17.05,83.41,59.19,231.44,110.58,207.23,48.9,104.91,6.21,157.7,167.63,20.67
7/17/2018,2809.55,47.86,92.2,20.83,356.88,30.01,504.88,33.95,138,17.08,82.15,59.94,231.02,110.5,209.99,49.18,105.95,6.34,158.75,169.3,21.51
7/18/2018,2815.62,47.6,92.15,20.88,360.23,30.13,510.85,33.74,139.21,17.16,82.51,59.79,231.24,111.53,209.36,50.56,105.12,6.29,162.1,170.41,21.59
7/19/2018,2804.49,47.97,90.65,21.04,355.33,29.67,504.89,33.72,140.3,17.7,82.39,59.35,229.63,109.89,208.09,49.85,104.4,6.3,165.08,172.07,21.35
7/20/2018,2801.83,47.86,90.69,21.03,354.9,30.13,502.78,33.77,137.17,17.67,78.73,59.25,231.69,111.28,209.94,50.27,106.27,6.27,163.47,171.3,20.91
7/23/2018,2806.98,47.9,90.1,21.67,353.27,30.75,508.51,33.71,135.53,17.86,77.95,60.27,233.76,113.35,210.91,50.74,107.97,6.24,159.77,167.93,20.21
7/24/2018,2820.4,48.25,91.46,21.73,358.27,30.83,508.89,33.57,139.84,17.71,78.73,62.4,235.88,114.15,214.67,50.98,107.66,6.22,161.73,170.47,19.83
7/25/2018,2846.07,48.7,93.18,22.6,355.92,31.07,512.49,34.32,141.32,17.98,78.67,63.19,236.69,115.18,217.5,51.04,110.83,6.3,163.15,183.46,20.58
7/26/2018,2837.44,48.55,90.4,22.32,359.32,30.94,505.11,34.33,142.73,18.24,78.91,63.42,237.11,114.85,176.26,50.99,109.62,6.37,165.18,184.07,20.44
7/27/2018,2818.82,47.74,90.86,22.11,360.65,31.06,502.92,33.77,140.8,18.02,78.37,61.92,237.64,116.03,174.89,51.05,107.68,6.3,164.42,184.06,19.81
7/30/2018,2802.6,47.48,88.96,22.52,351.06,31.31,500.18,32.93,138.2,18.17,78.97,60.99,238.95,116.73,171.06,50.9,105.37,6.1,163.51,182.75,19.34
7/31/2018,2816.29,47.57,88.87,22.18,356.3,30.88,502.76,33.61,144.79,18.21,81.79,60.86,237.43,114.95,172.58,50.56,106.08,6.12,169.05,187.56,19.88
8/1/2018,2813.36,50.38,89.86,21.68,352.76,31.25,479.45,33.39,141.91,18.43,79.45,61,236.04,115.66,171.65,50.18,106.28,6.16,165.66,184.39,20.06
8/2/2018,2827.22,51.85,91.72,21.64,349.73,31.28,475.31,33.38,142.09,18.95,79.03,61.31,233.99,116.15,176.37,49.81,107.57,6.27,171.57,180.33,23.3
8/3/2018,2840.35,52,91.16,21.78,348.44,31.51,482.4,33.53,143.36,18.92,78.85,61.19,234.09,117.09,177.78,49.91,108.04,6.3,172.51,179.48,23.21
8/6/2018,2850.4,52.27,92.39,21.7,346.57,31.52,483.46,33.15,143.93,18.97,78.61,61.24,235.93,117.12,185.69,49.99,108.13,6.35,174.3,178.9,22.8
8/7/2018,2858.45,51.78,93.12,22.03,350.76,31.51,487.46,33.22,146.12,18.5,78.97,62.11,237.83,117.55,183.81,50.13,108.88,6.42,174.09,181.39,25.3
8/8/2018,2857.7,51.81,94.33,21.95,347.78,31.8,487.05,34.29,144.81,18.45,78.31,62.28,236.37,117.79,185.18,50.12,109.49,6.46,172.78,177.2,24.69
8/9/2018,2853.58,52.22,94.93,21.66,343.72,31.6,484.1,33.85,139.83,18.28,77.65,62.45,233.78,116.88,183.09,49.44,109.67,6.41,170.99,175.91,23.5
8/10/2018,2833.28,51.88,94.31,21.22,339.41,31.19,478.95,33.55,137.05,18.11,76.63,61.88,229.61,115.73,180.26,48.39,109,6.37,168,173.26,23.7
8/13/2018,2821.93,52.22,94.81,21.11,338.36,30.48,475.39,33.3,136.91,17.41,74.71,61.75,226.86,113.89,180.05,47.35,108.21,6.4,167.28,171.91,23.76
8/14/2018,2839.96,52.44,95.98,20.73,339.14,30.79,477.21,33.7,138.65,17.59,74.11,62.1,229.56,114.65,181.11,47.86,109.56,6.54,166.21,172.38,23.18
8/15/2018,2818.37,52.56,94.13,20.66,331.76,30.36,470.82,34.89,135.7,17.38,73.33,60.72,229.25,113.7,179.53,47.45,107.66,6.48,166.49,171.69,22.58
8/16/2018,2840.69,53.33,94.33,20.87,345.98,30.72,474.61,34.29,137.35,17.4,73.81,60.32,233,114.77,174.7,48.3,107.64,6.44,168.24,173.32,22.36
8/17/2018,2850.13,54.4,94.11,20.93,346.4,30.74,474.15,34.41,140.59,17.92,73.81,60.05,233.38,114.77,173.8,48.37,107.58,6.12,169.57,173.63,20.37
8/20/2018,2857.05,53.87,93.84,20.67,350.74,30.87,475.56,34.57,140.53,18.18,73.81,60.39,235.78,114.62,172.5,48.29,106.87,6.2,170.1,173.78,20.56
8/21/2018,2862.96,53.76,94.17,21.05,353.77,31.02,474.93,34.49,143.83,18.11,75.79,60.08,238.65,115.32,172.62,48.54,105.98,6.33,172.07,173.79,21.46
8/22/2018,2861.82,53.76,95.25,20.75,350.03,30.98,478.02,34.47,142.61,18.26,74.83,60.37,239.34,114.97,173.64,48.6,107.06,6.57,170.68,171.34,21.44
8/23/2018,2856.98,53.87,95.14,20.56,347.48,30.84,470.46,34.35,141.18,18.15,75.25,60.27,236.34,114.73,172.9,48.13,107.56,6.67,169.08,172.8,21.34
8/24/2018,2874.69,54.04,95.27,20.9,349.38,30.89,477.51,34.72,144.76,18.28,75.01,61.03,235.11,114.68,174.65,48.14,108.4,6.81,171.53,175.04,21.52
8/27/2018,2896.74,54.48,96.38,21.3,353.74,31.31,483.61,34.94,146.2,18.14,76.63,62.09,242.6,116.71,177.46,49.89,109.6,6.9,174.66,176.91,21.28
8/28/2018,2897.52,54.92,96.64,21.44,351.21,31.27,483.35,35.06,146.5,17.74,76.57,61.56,242.37,116.14,176.26,50,110.26,6.86,175.14,177.49,20.79
8/29/2018,2914.04,55.74,99.91,21.5,350.19,31.14,485.22,35.54,145.99,17.76,77.83,62.47,241.4,115.76,175.9,49.95,112.02,6.96,175.81,178.55,20.33
8/30/2018,2901.13,56.26,100.12,21.66,346.9,31.01,475.27,35.4,143.32,17.58,76.63,61.96,239.4,115.19,177.64,49.3,111.95,6.95,175.09,178.18,20.21
8/31/2018,2901.52,56.91,100.64,21.9,342.79,30.93,479.06,35.56,143.8,17.5,77.65,60.91,237.81,114.58,175.73,48.83,112.33,7.02,175.6,180.96,20.11
9/4/2018,2896.72,57.09,101.98,21.94,346.25,31.14,475.78,36.05,141.7,17.76,76.03,59.85,237.66,115.15,171.16,48.71,111.71,7.09,174.74,181.75,19.26
9/5/2018,2888.6,56.72,99.74,22.14,346.68,31.18,478.24,35.75,144.88,17.8,75.37,59.32,237.56,114.59,167.18,48.72,108.49,6.96,176.56,181.96,18.72
9/6/2018,2878.05,55.77,97.92,21.6,351.27,30.85,471.96,35.99,145.1,17.51,75.07,58.57,234.52,114.1,162.53,47.93,108.74,6.82,177.83,182.09,18.73
9/7/2018,2871.68,55.33,97.6,23.26,349.28,30.86,471.44,35.85,147.63,17.36,74.41,58.24,233.91,114.32,163.04,48.22,108.21,6.8,177.72,183.5,17.55
9/10/2018,2877.13,54.58,96.95,24.06,341.86,30.82,473.75,35.84,148.61,17.66,75.07,58.23,231.91,113.71,164.18,47.94,109.38,6.87,180.32,184.69,19.03
9/11/2018,2887.89,55.96,99.36,23.25,345.25,30.85,471.13,36.14,148.6,17.63,73.99,58.87,230.21,114.43,165.94,47.86,111.24,6.82,180.2,184.49,18.63
9/12/2018,2888.92,55.27,99.5,22.99,353.41,30.43,470.01,36.44,147.78,17.73,75.67,58.14,228.15,113.08,162,47.48,111.71,6.71,183.35,185.35,19.37
9/13/2018,2904.18,56.6,99.49,23.54,355.46,30.14,468.98,37.62,148.87,17.56,76.27,58.77,228.33,113.52,161.36,47.72,112.91,6.78,184.68,188.37,19.3
9/14/2018,2904.98,55.96,98.51,23.63,359.8,30.37,476.06,37.39,147.76,17.47,76.09,58.63,229.24,113.5,162.32,48.19,113.37,6.91,187.15,191.6,19.68
9/17/2018,2888.8,54.47,95.4,23.48,355.96,30.28,470.9,37.27,149.04,17.32,76.21,57.8,227.89,113.84,160.58,47.68,112.14,6.85,187.45,191.45,19.66
9/18/2018,2904.31,54.56,97.05,23.97,363.58,30.21,472.2,37.62,149.04,17.4,75.97,58.06,228.89,114.3,160.3,47.85,113.21,6.78,188.89,194.07,19
9/19/2018,2907.95,54.59,96.32,24.18,365.22,31,483.54,37.49,152.39,17.55,77.17,58.55,235.58,117.62,163.06,49.1,111.7,6.8,190.48,194.63,19.93
9/20/2018,2930.75,55.01,97.22,24.49,367.46,31.19,487.14,37.82,154.07,17.48,74.77,59.34,237.4,118.63,166.02,49.88,113.57,6.66,190.51,196.95,19.89
9/21/2018,2929.67,54.41,95.75,24.81,372.23,31.03,487.61,37.77,152.81,17.66,73.03,58.3,235.34,117.85,162.93,49.41,114.26,6.59,190.58,196.47,19.94
9/24/2018,2919.37,55.2,96.72,24.95,367.99,30.74,482.07,38.4,151.55,17.6,70.45,58.67,232.9,116.72,165.41,48.56,114.67,6.64,189.64,193.18,19.98
9/25/2018,2915.56,55.55,98.73,24.77,367.23,30.67,479.09,38.61,151.29,17.48,67.63,59.23,232.5,116.39,164.91,48.28,114.45,6.71,188.27,191.61,20.07
9/26/2018,2905.97,55.1,98.74,24.54,365.03,30.13,474.83,38.63,152.32,17.15,68.35,59.02,228.88,115.02,166.95,47.7,113.98,6.67,186.78,190.34,20.64
9/27/2018,2914,56.24,100.65,24.64,367.39,29.94,477.89,38.34,151.22,17.16,69.19,59.73,227.74,114.52,168.84,47.77,114.41,6.68,186.5,189.47,20.5
9/28/2018,2913.98,56.44,100.15,24.67,371.9,29.46,471.33,38.5,150.33,17.43,67.75,59.67,224.24,112.84,164.46,46.57,114.37,7.03,183.93,187.52,17.65
10/1/2018,2924.59,56.81,100.22,24.95,382.29,29.65,473.47,38.98,150.86,18.09,72.55,59.77,225.33,113.5,162.44,46.63,115.61,7.23,184.87,188.01,20.71
10/2/2018,2923.43,57.32,98.57,24.81,386.37,29.58,477.21,39.04,154.82,17.88,73.93,60.01,226.07,113.97,159.33,46.63,115.15,7.16,184.86,189.55,20.07
10/3/2018,2925.51,58.02,97.64,24.94,392.3,30,474.37,38.61,158.21,17.77,74.89,60.15,227.78,115.04,162.43,47.11,115.17,7.17,185.4,189.89,19.65
